-2.148000001907348633e+00,-2.780493021011352539e+00,1.017931476235389709e-01,-5.406319350004196167e-02,-2.976484298706054688e-01
-5.530000209808349609e+00,-3.899365186691284180e+00,1.412057042121887207e+00,1.285861730575561523e+00,-2.976484298706054688e-01
-1.909999966621398926e+00,-2.496533870697021484e+00,-1.354055643081665039e+00,4.511868655681610107e-01,-1.056584596633911133e+00
-6.000000238418579102e-01,-1.731846928596496582e+00,2.473780214786529541e-01,1.413243114948272705e-01,-1.056584596633911133e+00
-4.900000095367431641e-01,-6.716073751449584961e-01,-9.173009991645812988e-01,-9.928886890411376953e-01,-1.056584596633911133e+00
-6.590000152587890625e+00,-7.437137126922607422e+00,8.297175168991088867e-01,3.763389289379119873e-01,1.979160070419311523e+00
-2.680000066757202148e+00,-3.102729558944702148e+00,-1.062885880470275879e+00,-1.188741922378540039e+00,-1.056584596633911133e+00
-3.660000085830688477e+00,-4.569188117980957031e+00,-4.805463552474975586e-01,-6.798840165138244629e-01,-2.976484298706054688e-01
-2.680000066757202148e+00,-2.738625764846801758e+00,1.017931476235389709e-01,-2.304103076457977295e-01,1.220223903656005859e+00
-4.550000190734863281e+00,-2.858693599700927734e+00,-4.379172250628471375e-02,-2.494194731116294861e-02,-2.976484298706054688e-01
-2.670000076293945312e+00,-2.886042356491088867e+00,-4.805463552474975586e-01,-7.533919066190719604e-02,-2.976484298706054688e-01
-3.100000023841857910e-01,-4.984201192855834961e-01,-1.062885880470275879e+00,-1.169521093368530273e+00,-1.056584596633911133e+00
-4.699999809265136719e+00,-4.165249347686767578e+00,1.120887279510498047e+00,1.196638464927673340e+00,4.612877368927001953e-01
-4.730000019073486328e+00,-4.544680118560791016e+00,2.473780214786529541e-01,-9.344933182001113892e-02,1.220223903656005859e+00
-3.700000047683715820e+00,-4.615427017211914062e+00,-3.349614739418029785e-01,-6.019513607025146484e-01,4.612877368927001953e-01
-2.999999932944774628e-02,-2.860093712806701660e-01,-1.062885880470275879e+00,-1.149672269821166992e+00,-2.976484298706054688e-01
-5.210000038146972656e+00,-5.490275859832763672e+00,-1.893765926361083984e-01,-4.057423174381256104e-01,-2.976484298706054688e-01
-7.199999809265136719e+00,-7.286009311676025391e+00,6.841326355934143066e-01,1.118082404136657715e+00,4.612877368927001953e-01
-3.380000114440917969e+00,-2.723029375076293945e+00,1.017931476235389709e-01,9.219643473625183105e-02,-2.976484298706054688e-01
-2.436000108718872070e+00,-1.418748855590820312e+00,-6.261312365531921387e-01,-6.025202274322509766e-01,-2.976484298706054688e-01
-1.679999947547912598e+00,-1.789711833000183105e+00,-1.354055643081665039e+00,-1.736948043107986450e-01,-1.056584596633911133e+00
-4.150000095367431641e+00,-3.763865470886230469e+00,-7.717161178588867188e-01,-8.948875069618225098e-01,-2.976484298706054688e-01
9.599999785423278809e-01,2.452418059110641479e-01,-1.354055643081665039e+00,-1.404347181320190430e+00,-1.056584596633911133e+00
-3.849999904632568359e+00,-2.860716342926025391e+00,1.017931476235389709e-01,1.121288985013961792e-01,-2.976484298706054688e-01
-4.800000190734863281e+00,-4.294403076171875000e+00,6.841326355934143066e-01,7.764042615890502930e-01,1.220223903656005859e+00
-2.253000020980834961e+00,-3.253142595291137695e+00,3.929629027843475342e-01,2.003657519817352295e-01,-2.976484298706054688e-01
-3.999000072479248047e+00,-5.551552772521972656e+00,1.266472101211547852e+00,9.642544388771057129e-01,1.979160070419311523e+00
-6.240000128746032715e-01,-2.101976633071899414e+00,2.473780214786529541e-01,-5.110980011522769928e-03,4.612877368927001953e-01
-8.010000228881835938e+00,-7.859632968902587891e+00,6.841326355934143066e-01,1.508207678794860840e+00,4.612877368927001953e-01
-1.100000023841857910e+00,4.136179387569427490e-02,-9.173009991645812988e-01,-9.928886890411376953e-01,-1.056584596633911133e+00
-2.819999933242797852e+00,-3.648100614547729492e+00,-7.717161178588867188e-01,-9.540256857872009277e-01,-2.976484298706054688e-01
-1.389999985694885254e+00,-2.357156515121459961e+00,-4.379172250628471375e-02,-2.304496616125106812e-01,4.612877368927001953e-01
-4.590000152587890625e+00,-4.569188117980957031e+00,-4.805463552474975586e-01,-6.798840165138244629e-01,-2.976484298706054688e-01
-1.659999966621398926e+00,-2.816597700119018555e+00,1.017931476235389709e-01,-9.359853714704513550e-02,-2.976484298706054688e-01
-2.647000074386596680e+00,-4.147722244262695312e+00,5.385477542877197266e-01,9.623182415962219238e-01,-2.976484298706054688e-01
-2.359999895095825195e+00,-2.988891363143920898e+00,2.473780214786529541e-01,4.393801465630531311e-02,-2.976484298706054688e-01
-2.289999961853027344e+00,-1.406760811805725098e+00,-1.893765926361083984e-01,-3.482734560966491699e-01,-2.976484298706054688e-01
5.799999833106994629e-01,8.077417314052581787e-02,-1.354055643081665039e+00,-1.404457092285156250e+00,-1.056584596633911133e+00
-2.920000076293945312e+00,-2.019782781600952148e+00,-4.805463552474975586e-01,-4.560869336128234863e-01,-2.976484298706054688e-01
-2.980000019073486328e+00,-5.505342483520507812e+00,6.841326355934143066e-01,3.472093045711517334e-01,4.612877368927001953e-01
-4.059999942779541016e+00,-4.569188117980957031e+00,-4.805463552474975586e-01,-6.798840165138244629e-01,-2.976484298706054688e-01
-8.171999931335449219e+00,-8.437365531921386719e+00,9.753023982048034668e-01,7.696753740310668945e-01,-1.056584596633911133e+00
-5.914999961853027344e+00,-5.617412090301513672e+00,1.412057042121887207e+00,1.217646837234497070e+00,1.220223903656005859e+00
-4.399999976158142090e-01,-6.760579943656921387e-01,-9.173009991645812988e-01,-1.012601375579833984e+00,-2.976484298706054688e-01
1.090000033378601074e+00,-6.523802876472473145e-01,-1.893765926361083984e-01,-2.107499986886978149e-01,-1.056584596633911133e+00
-4.480000019073486328e+00,-3.760510206222534180e+00,-6.261312365531921387e-01,-2.317669242620468140e-01,-2.976484298706054688e-01
-3.849999904632568359e+00,-3.303321361541748047e+00,-9.173009991645812988e-01,-1.031958341598510742e+00,-2.976484298706054688e-01
-8.899999856948852539e-01,-9.165793061256408691e-01,-1.499640464782714844e+00,-7.405846714973449707e-01,-1.056584596633911133e+00
-4.030000209808349609e+00,-4.354898929595947266e+00,-7.717161178588867188e-01,3.352154195308685303e-01,-2.976484298706054688e-01
-4.400000095367431641e+00,-4.989620685577392578e+00,-3.349614739418029785e-01,2.293027564883232117e-02,4.612877368927001953e-01
-5.000000000000000000e+00,-5.160797595977783203e+00,-4.379172250628471375e-02,-3.672351837158203125e-01,1.220223903656005859e+00
1.999999955296516418e-02,-1.196391940116882324e+00,-4.805463552474975586e-01,-7.000887393951416016e-01,4.612877368927001953e-01
-7.200000286102294922e-01,-6.538295745849609375e-01,-9.173009991645812988e-01,-9.932445287704467773e-01,-1.056584596633911133e+00
1.500000059604644775e-01,-2.066379934549331665e-01,-1.062885880470275879e+00,-1.129959583282470703e+00,-1.056584596633911133e+00
-2.849999904632568359e+00,-3.686110734939575195e+00,3.929629027843475342e-01,8.269114792346954346e-02,4.612877368927001953e-01
-6.316999912261962891e+00,-7.258425712585449219e+00,5.385477542877197266e-01,1.625337600708007812e+00,1.220223903656005859e+00
-4.755000114440917969e+00,-3.686954259872436523e+00,2.473780214786529541e-01,8.255718350410461426e-01,-1.056584596633911133e+00
-3.400000095367431641e+00,-3.291283845901489258e+00,1.017931476235389709e-01,1.125260740518569946e-01,-2.976484298706054688e-01
1.500000059604644775e-01,5.421139299869537354e-02,-1.208470702171325684e+00,-1.267386198043823242e+00,-1.056584596633911133e+00
-1.559999942779541016e+00,-2.390352487564086914e+00,-1.893765926361083984e-01,-3.867412805557250977e-01,-2.976484298706054688e-01
-2.319999933242797852e+00,-2.105661630630493164e+00,-3.349614739418029785e-01,-5.238121151924133301e-01,-2.976484298706054688e-01
-2.878000020980834961e+00,-2.640665292739868164e+00,2.473780214786529541e-01,1.702389270067214966e-01,4.612877368927001953e-01
-1.827000021934509277e+00,-1.984251737594604492e+00,-3.349614739418029785e-01,-5.044552087783813477e-01,-2.976484298706054688e-01
-1.620000004768371582e+00,-2.845373868942260742e+00,1.017931476235389709e-01,1.416163444519042969e-01,-1.056584596633911133e+00
-3.538000106811523438e+00,-4.125290393829345703e+00,1.266472101211547852e+00,9.440497159957885742e-01,1.220223903656005859e+00
-2.322000026702880859e+00,-3.519799709320068359e+00,5.385477542877197266e-01,2.782983779907226562e-01,4.612877368927001953e-01
-5.369999885559082031e+00,-5.799880981445312500e+00,1.703226804733276367e+00,1.375111103057861328e+00,1.979160070419311523e+00
-1.850000023841857910e+00,-3.038352012634277344e+00,-3.349614739418029785e-01,-5.037435293197631836e-01,4.612877368927001953e-01
-5.139999866485595703e+00,-6.208187580108642578e+00,5.385477542877197266e-01,1.080356597900390625e+00,-1.056584596633911133e+00
-3.127000093460083008e+00,-3.050423860549926758e+00,2.473780214786529541e-01,6.000579595565795898e-01,4.612877368927001953e-01
-5.506999969482421875e+00,-5.295549869537353516e+00,1.703226804733276367e+00,1.306349396705627441e+00,2.738096237182617188e+00
-1.299999952316284180e+00,-2.164509057998657227e+00,-6.261312365531921387e-01,-4.074726700782775879e-01,-2.976484298706054688e-01
-2.696000099182128906e+00,-4.079304218292236328e+00,8.297175168991088867e-01,5.721527934074401855e-01,1.220223903656005859e+00
3.799999952316284180e-01,-9.025216102600097656e-01,-7.717161178588867188e-01,-9.442923069000244141e-01,-2.976484298706054688e-01
1.000000014901161194e-01,-1.742576211690902710e-01,-1.208470702171325684e+00,-1.267030358314514160e+00,-1.056584596633911133e+00
-8.039999961853027344e+00,-6.588668823242187500e+00,5.385477542877197266e-01,1.219099834561347961e-01,1.979160070419311523e+00
-7.849999904632568359e+00,-7.594583988189697266e+00,9.753023982048034668e-01,4.936970472335815430e-01,2.738096237182617188e+00
-2.049999952316284180e+00,-1.528171181678771973e+00,-6.261312365531921387e-01,-7.384597659111022949e-01,-1.056584596633911133e+00
-3.082999944686889648e+00,-2.632286787033081055e+00,-3.349614739418029785e-01,9.144602715969085693e-02,-2.976484298706054688e-01
-4.260000228881835938e+00,-4.607776641845703125e+00,-4.805463552474975586e-01,-6.601712703704833984e-01,-2.976484298706054688e-01
-2.592999935150146484e+00,-3.487746715545654297e+00,5.385477542877197266e-01,3.374365866184234619e-01,-2.976484298706054688e-01
-5.665999889373779297e+00,-6.922941684722900391e+00,9.753023982048034668e-01,1.606643557548522949e+00,4.612877368927001953e-01
