target,pred
-1.114000034332275391e+01,-3.819442272186279297e+00
-1.343000030517578125e+01,-2.103687524795532227e+00
-5.600000023841857910e-01,-4.260565340518951416e-02
-9.710000038146972656e+00,-4.395580291748046875e+00
-8.180000305175781250e+00,-2.213494539260864258e+00
-5.110000133514404297e+00,-1.861749053001403809e+00
-3.250000000000000000e+00,-6.201550364494323730e-01
-6.880000114440917969e+00,-3.365074396133422852e+00
-9.300000190734863281e+00,-1.864115476608276367e+00
-2.490000009536743164e+00,-1.415815949440002441e+00
-4.570000171661376953e+00,-1.274860501289367676e+00
-4.840000152587890625e+00,-3.216741800308227539e+00
-2.220000028610229492e+00,-1.794453263282775879e+00
1.590000033378601074e+00,1.182420253753662109e+00
-6.019999980926513672e+00,-4.103963375091552734e+00
-6.780000209808349609e+00,-4.868447780609130859e+00
-3.710000038146972656e+00,-2.398698568344116211e+00
-4.719999790191650391e+00,-1.295318007469177246e+00
-3.240000009536743164e+00,-1.410191893577575684e+00
-4.590000152587890625e+00,-1.579673171043395996e+00
-2.490000009536743164e+00,-1.311616778373718262e+00
-4.090000152587890625e+00,-1.207854628562927246e+00
-7.000000000000000000e+00,-3.124413967132568359e+00
-3.839999914169311523e+00,-8.613820672035217285e-01
-6.550000190734863281e+00,-3.455000162124633789e+00
-8.899999856948852539e-01,-2.551829218864440918e-01
-5.510000228881835938e+00,-3.079408168792724609e+00
0.000000000000000000e+00,8.324111253023147583e-02
-7.400000095367431641e-01,-1.665946245193481445e-01
-8.699999809265136719e+00,-2.446958065032958984e+00
-2.480000019073486328e+00,-2.025781631469726562e+00
-4.429999828338623047e+00,-1.103099465370178223e+00
-9.939999580383300781e+00,-4.048461914062500000e+00
-5.289999961853027344e+00,-3.549705743789672852e+00
-1.000000000000000000e+01,-3.022906541824340820e+00
-6.130000114440917969e+00,-4.328267097473144531e+00
-3.109999895095825195e+00,-1.269946932792663574e+00
1.070000052452087402e+00,1.131932735443115234e+00
-1.269999980926513672e+00,-1.509636342525482178e-01
-5.230000019073486328e+00,-1.703993678092956543e+00
-5.570000171661376953e+00,-3.944857835769653320e+00
-1.599999964237213135e-01,-1.497917063534259796e-02
-1.100000023841857910e+00,3.843694180250167847e-02
-2.440000057220458984e+00,-1.790755748748779297e+00
-1.194999980926513672e+01,-4.270689964294433594e+00
-2.369999885559082031e+00,-5.118815302848815918e-01
-1.899999976158142090e-01,-3.143656998872756958e-02
-3.299999952316284180e+00,-1.602551817893981934e+00
-4.389999866485595703e+00,-1.243492841720581055e+00
-2.130000114440917969e+00,-1.951144635677337646e-01
-1.817000007629394531e+01,-5.250075817108154297e+00
-1.740000009536743164e+00,-9.943542480468750000e-01
-2.230000019073486328e+00,-1.290902256965637207e+00
-6.000000000000000000e+00,-1.913578152656555176e+00
-4.550000190734863281e+00,-1.698240518569946289e+00
-5.299999713897705078e-01,-3.226202726364135742e-01
2.109999895095825195e+00,1.441198945045471191e+00
-7.170000076293945312e+00,-2.662640333175659180e+00
-3.519999980926513672e+00,-2.511769533157348633e+00
-8.199999928474426270e-01,-2.087558805942535400e-01
-1.000000014901161194e-01,-5.626589059829711914e-03
5.999999865889549255e-02,2.154003977775573730e-01
-1.460000038146972656e+00,2.036751806735992432e-02
-4.119999885559082031e+00,-1.845900177955627441e+00
-3.039999961853027344e+00,-2.213079690933227539e+00
-2.940000057220458984e+00,-1.706254839897155762e+00
-1.120000004768371582e+00,-2.488903515040874481e-02
-5.219999790191650391e+00,-3.469378709793090820e+00
