-5.460000038146972656e+00,-5.285934925079345703e+00,-2.773007750511169434e-01,1.641912817955017090e+00,-2.417213022708892822e-01,-2.183969616889953613e-01,8.969960212707519531e-01,3.511607170104980469e+00,2.267001152038574219e+00,-1.346985936164855957e+00,-2.120212763547897339e-01,-1.017705917358398438e+00,-1.076604604721069336e+00,-3.218456357717514038e-02,-3.019394278526306152e-01,-1.562206894159317017e-01,-7.594439387321472168e-01,-7.313207983970642090e-01,-6.060661077499389648e-01,-4.249551892280578613e-01,2.914554476737976074e-01
-7.940569519996643066e-01,-1.008306741714477539e+00,-1.137590646743774414e+00,-1.126166939735412598e+00,-9.333271980285644531e-01,-2.941684126853942871e-01,-6.379326581954956055e-01,2.241420373320579529e-02,3.980763554573059082e-01,-1.346985936164855957e+00,-1.000951051712036133e+00,-1.147270202636718750e+00,-1.076604604721069336e+00,-1.151679396629333496e+00,-3.019394278526306152e-01,-1.562206894159317017e-01,2.841726243495941162e-01,4.392642080783843994e-01,-6.251450777053833008e-01,-1.113464951515197754e+00,-1.218328237533569336e+00
-1.584831714630126953e+00,-1.063790798187255859e+00,1.009082078933715820e+00,-1.126166939735412598e+00,2.280936241149902344e+00,2.422149419784545898e+00,-1.975597858428955078e+00,-1.109581738710403442e-01,-8.787138462066650391e-01,-1.346985936164855957e+00,-1.247260093688964844e+00,-1.017705917358398438e+00,-1.076604604721069336e+00,2.722686715424060822e-02,-3.019394278526306152e-01,3.160497188568115234e+00,-7.594439387321472168e-01,5.500837326049804688e+00,3.256115913391113281e+00,-1.017193570733070374e-01,-6.836940646171569824e-01
-3.147251367568969727e+00,-3.229283094406127930e+00,4.401160180568695068e-01,-2.155818343162536621e-01,5.657684430480003357e-02,2.022664546966552734e-01,-2.612402737140655518e-01,-7.794787883758544922e-01,-2.680750489234924316e-01,-4.255609512329101562e-01,-8.004330992698669434e-01,-9.840586781501770020e-01,-1.076604604721069336e+00,3.638534843921661377e-01,-3.019394278526306152e-01,-8.195642232894897461e-01,-7.594439387321472168e-01,3.262661769986152649e-02,-6.286720037460327148e-01,-2.533045411109924316e-01,7.679705023765563965e-01
-2.062032461166381836e+00,-2.324101209640502930e+00,7.173629999160766602e-01,1.454784750938415527e+00,4.288287460803985596e-02,7.776597738265991211e-01,2.101137042045593262e-01,-3.847912251949310303e-01,-9.527306556701660156e-01,-1.087628245353698730e+00,1.296838164329528809e+00,1.420755863189697266e+00,1.295125842094421387e+00,8.287033438682556152e-01,-3.019394278526306152e-01,-8.195642232894897461e-01,1.327789187431335449e+00,-1.752244234085083008e-01,-4.227698221802711487e-02,1.526909589767456055e+00,7.914929986000061035e-01
-1.192665576934814453e+00,-1.131705045700073242e+00,-9.037639498710632324e-01,5.875688791275024414e-01,-9.770770072937011719e-01,-1.055374145507812500e+00,-1.245924085378646851e-01,-1.161295533180236816e+00,9.488034062087535858e-03,-7.648566365242004395e-01,1.661278456449508667e-01,3.301324546337127686e-01,1.092606186866760254e-01,-6.800469160079956055e-01,-3.019394278526306152e-01,-1.562206894159317017e-01,-7.594439387321472168e-01,-7.313207983970642090e-01,-6.060661077499389648e-01,1.191318780183792114e-01,-7.736192941665649414e-01
6.386678218841552734e-01,3.707734346389770508e-01,-1.362429618835449219e+00,-1.126166939735412598e+00,-5.938583612442016602e-01,-4.508524239063262939e-01,-2.687319278717041016e+00,-7.605524063110351562e-01,8.791856765747070312e-01,-1.346985936164855957e+00,-1.247260093688964844e+00,-1.017705917358398438e+00,-1.076604604721069336e+00,-1.310135841369628906e+00,2.271463394165039062e+00,-1.562206894159317017e-01,2.841726243495941162e-01,1.738641411066055298e-01,1.079689979553222656e+00,-1.308649897575378418e+00,-1.311017632484436035e+00
-2.790859937667846680e+00,-2.770227193832397461e+00,-2.815907597541809082e-01,2.092269435524940491e-02,-6.125698685646057129e-01,-5.130630135536193848e-01,2.679472565650939941e-01,-3.735521435737609863e-02,-7.029238939285278320e-01,-1.983155496418476105e-02,4.488054215908050537e-01,6.482641100883483887e-01,1.295125842094421387e+00,1.585336923599243164e-01,-3.019394278526306152e-01,-1.562206894159317017e-01,2.841726243495941162e-01,-1.769108325242996216e-01,-2.319802716374397278e-02,3.604295253753662109e-01,-3.828946948051452637e-01
3.823717534542083740e-01,7.020958662033081055e-01,7.404626607894897461e-01,-1.126166939735412598e+00,2.217624664306640625e+00,4.873788356781005859e+00,-4.911779880523681641e+00,1.187816143035888672e+00,5.333733558654785156e-01,-1.346985936164855957e+00,-1.247260093688964844e+00,-1.017705917358398438e+00,-1.076604604721069336e+00,-3.059413135051727295e-01,-3.019394278526306152e-01,5.813871383666992188e+00,1.327789187431335449e+00,4.798655033111572266e+00,3.415369749069213867e+00,-1.308649897575378418e+00,-1.415379494428634644e-01
-2.103731632232666016e+00,-1.829210042953491211e+00,-4.939591288566589355e-01,-1.126166939735412598e+00,1.382631435990333557e-02,-5.229423288255929947e-03,1.390326321125030518e-01,1.588898897171020508e+00,1.203009247779846191e+00,-3.215591311454772949e-01,-1.847298443317413330e-01,-4.690084755420684814e-01,-1.076604604721069336e+00,-6.986532211303710938e-01,-3.019394278526306152e-01,5.071228742599487305e-01,-7.594439387321472168e-01,-4.378840327262878418e-01,-6.286720037460327148e-01,-4.016588330268859863e-01,-8.192735910415649414e-01
-6.121899604797363281e+00,-5.771496772766113281e+00,2.320389270782470703e+00,1.201524257659912109e+00,1.812706112861633301e+00,1.789214491844177246e+00,6.303489208221435547e-01,-3.598092794418334961e-01,-1.544865250587463379e+00,2.978069543838500977e+00,1.014160633087158203e+00,1.600171208381652832e+00,1.295125842094421387e+00,1.922134757041931152e+00,-3.019394278526306152e-01,2.497153520584106445e+00,1.327789187431335449e+00,1.762470006942749023e+00,1.229434728622436523e+00,1.285611867904663086e+00,2.501699686050415039e+00
-6.289999961853027344e+00,-5.860174179077148438e+00,-1.251604314893484116e-02,1.067455291748046875e+00,-2.753990590572357178e-01,-1.770392209291458130e-01,1.098357915878295898e+00,3.511607170104980469e+00,2.507555723190307617e+00,5.586750805377960205e-02,-7.782760262489318848e-01,-1.017705917358398438e+00,-1.076604604721069336e+00,1.102280020713806152e-01,-3.019394278526306152e-01,-8.195642232894897461e-01,-7.594439387321472168e-01,-8.936385512351989746e-01,-6.286720037460327148e-01,-9.083184003829956055e-01,1.205404877662658691e+00
9.446101784706115723e-01,9.016160368919372559e-01,-1.706556677818298340e+00,-1.126166939735412598e+00,-7.977740168571472168e-01,-7.572035193443298340e-01,-6.340411901473999023e-01,5.194585323333740234e-01,1.730379104614257812e+00,-1.346985936164855957e+00,-1.247260093688964844e+00,-1.017705917358398438e+00,-1.076604604721069336e+00,-1.487143397331237793e+00,-3.019394278526306152e-01,5.071228742599487305e-01,-7.594439387321472168e-01,-6.092662811279296875e-01,-9.183425307273864746e-01,-1.308649897575378418e+00,-1.457380771636962891e+00
-2.236189603805541992e+00,-2.848274707794189453e+00,-2.990818619728088379e-01,6.349975466728210449e-01,-5.872370600700378418e-01,-2.767083942890167236e-01,-1.468647420406341553e-01,-3.598304986953735352e-01,-5.271339416503906250e-01,-7.883015871047973633e-01,1.661278456449508667e-01,3.025516867637634277e-01,1.092606186866760254e-01,-1.635398119688034058e-01,-3.019394278526306152e-01,-1.562206894159317017e-01,1.327789187431335449e+00,-1.161997839808464050e-01,-3.319475650787353516e-01,1.191318780183792114e-01,-9.593001008033752441e-02
-3.150000095367431641e+00,-2.967325210571289062e+00,-2.606087625026702881e-01,3.076950907707214355e-01,-6.472011208534240723e-01,-8.078632354736328125e-01,3.242076933383941650e-01,-7.605524063110351562e-01,-9.434785246849060059e-01,-2.157752662897109985e-01,1.296838164329528809e+00,1.182530403137207031e+00,1.295125842094421387e+00,3.149385750293731689e-02,-3.019394278526306152e-01,-1.562206894159317017e-01,2.841726243495941162e-01,-1.769108325242996216e-01,-2.319802716374397278e-02,1.084322452545166016e+00,-5.618718862533569336e-01
-1.244687676429748535e+00,-7.709683179855346680e-01,-6.667331457138061523e-01,3.076950907707214355e-01,-6.886957883834838867e-01,1.082178950309753418e-02,-3.667665179818868637e-03,-7.730433940887451172e-01,1.112611666321754456e-01,-3.671157658100128174e-01,1.661278456449508667e-01,3.500801622867584229e-01,1.092606186866760254e-01,-6.397742033004760742e-01,-3.019394278526306152e-01,-8.195642232894897461e-01,2.841726243495941162e-01,-7.296344041824340820e-01,-6.251450777053833008e-01,1.191318780183792114e-01,-5.000016093254089355e-01
-2.251992464065551758e+00,-2.231758832931518555e+00,-3.873392045497894287e-01,-5.526221394538879395e-01,-5.051345229148864746e-01,-5.323153734207153320e-01,-9.288122504949569702e-02,-3.568158149719238281e-01,-4.993776082992553711e-01,8.400141447782516479e-02,1.665776669979095459e-01,5.117682367563247681e-02,1.092606186866760254e-01,-4.374056458473205566e-01,-3.019394278526306152e-01,5.071228742599487305e-01,2.841726243495941162e-01,7.668428868055343628e-02,-1.703841239213943481e-02,1.195158436894416809e-01,-7.223791480064392090e-01
-2.790968656539916992e+00,-2.677530288696289062e+00,2.904627323150634766e-01,5.944675207138061523e-01,-6.490664929151535034e-02,-1.088194698095321655e-01,2.815673351287841797e-01,2.844290994107723236e-02,-1.554117321968078613e+00,-5.220229029655456543e-01,1.014160633087158203e+00,7.481078505516052246e-01,1.295125842094421387e+00,7.484299540519714355e-01,-3.019394278526306152e-01,5.071228742599487305e-01,2.371405839920043945e+00,7.746506333351135254e-01,5.858028531074523926e-01,1.506905436515808105e+00,-1.119876503944396973e-01
