target,pred
-3.099999904632568359e+00,-3.064497947692871094e+00
-2.467999935150146484e+00,-2.340050697326660156e+00
-6.307000160217285156e+00,-6.224493980407714844e+00
-4.429999828338623047e+00,-4.252321243286132812e+00
-4.230000019073486328e+00,-3.662679195404052734e+00
-1.840000033378601074e+00,-1.626806974411010742e+00
-4.633999824523925781e+00,-4.506166458129882812e+00
-1.899000048637390137e+00,-1.849415779113769531e+00
-4.119999885559082031e+00,-3.839566707611083984e+00
-3.028000116348266602e+00,-2.956598281860351562e+00
-4.019999980926513672e+00,-4.103993415832519531e+00
-4.400000095367431641e+00,-4.302316188812255859e+00
-1.600000023841857910e+00,-1.186288714408874512e+00
-4.429999828338623047e+00,-4.312510013580322266e+00
-5.283999919891357422e+00,-5.168967247009277344e+00
-4.159999847412109375e+00,-3.798285007476806641e+00
-1.620000004768371582e+00,-1.029696941375732422e+00
-3.499000072479248047e+00,-3.387216806411743164e+00
-4.079999923706054688e+00,-4.730671882629394531e+00
-6.000000238418579102e-01,-3.034127354621887207e-01
-6.200000047683715820e-01,-5.694447755813598633e-01
-4.000000059604644775e-01,-4.542019963264465332e-01
-2.819999933242797852e+00,-2.611148834228515625e+00
-3.200000047683715820e+00,-3.307586193084716797e+00
-4.210000038146972656e+00,-4.116085529327392578e+00
-1.519999980926513672e+00,-1.655116677284240723e+00
-1.809999942779541016e+00,-1.739785194396972656e+00
-2.349999904632568359e+00,-1.999078154563903809e+00
-3.369999885559082031e+00,-3.048222303390502930e+00
-7.277999877929687500e+00,-7.205969333648681641e+00
-6.250000000000000000e+00,-6.156035900115966797e+00
-6.240000128746032715e-01,-7.299167513847351074e-01
-2.589999914169311523e+00,-2.457980155944824219e+00
-7.659999847412109375e+00,-8.170268058776855469e+00
-1.299999952316284180e+00,-1.386288881301879883e+00
-2.359999895095825195e+00,-2.202949047088623047e+00
-1.500000059604644775e-01,-5.750231444835662842e-02
8.500000238418579102e-01,4.683856964111328125e-01
5.799999833106994629e-01,4.853897094726562500e-01
-4.678999900817871094e+00,-4.895808219909667969e+00
-5.899999737739562988e-01,-5.515007376670837402e-01
9.399999976158142090e-01,1.043017864227294922e+00
-7.200000286102294922e-01,-4.851667881011962891e-01
-4.432000160217285156e+00,-4.063334941864013672e+00
-3.220000028610229492e+00,-3.134651660919189453e+00
-6.301000118255615234e+00,-6.082626819610595703e+00
-1.009999990463256836e+00,-1.031407356262207031e+00
-1.159999966621398926e+00,-1.544112205505371094e+00
-1.990000009536743164e+00,-2.074623107910156250e+00
-2.329999923706054688e+00,-1.757611513137817383e+00
-4.239999771118164062e+00,-4.199206352233886719e+00
-4.500000000000000000e+00,-4.836667537689208984e+00
-8.000000000000000000e+00,-7.992100238800048828e+00
-3.180000066757202148e+00,-2.374042272567749023e+00
-7.400000095367431641e-01,-1.025767922401428223e+00
-4.400000095367431641e+00,-4.456726074218750000e+00
-1.807000041007995605e+00,-1.936464309692382812e+00
-6.960000038146972656e+00,-6.280557155609130859e+00
-7.199999809265136719e+00,-6.675430774688720703e+00
1.019999980926513672e+00,8.358227014541625977e-01
-6.860000133514404297e+00,-6.383715152740478516e+00
-3.849999904632568359e+00,-3.909703254699707031e+00
-1.960000038146972656e+00,-1.938099741935729980e+00
-2.676000118255615234e+00,-2.198328971862792969e+00
-4.280000209808349609e+00,-3.989209413528442383e+00
-7.110000133514404297e+00,-6.865878582000732422e+00
-2.059999942779541016e+00,-2.010962009429931641e+00
-3.400000095367431641e+00,-3.215137720108032227e+00
-3.369999885559082031e+00,-3.411046266555786133e+00
-5.889999866485595703e+00,-6.255872726440429688e+00
-2.029999971389770508e+00,-2.198156356811523438e+00
-3.589999914169311523e+00,-3.772303104400634766e+00
-4.300000190734863281e+00,-4.326590538024902344e+00
-3.759999990463256836e+00,-3.670919656753540039e+00
-3.460000038146972656e+00,-3.230913877487182617e+00
-4.289999961853027344e+00,-4.276213169097900391e+00
-4.113999843597412109e+00,-3.679654121398925781e+00
-4.300000190734863281e+00,-4.195189952850341797e+00
-4.099999904632568359e+00,-4.181689739227294922e+00
-4.571000099182128906e+00,-4.702299118041992188e+00
-2.084000110626220703e+00,-2.482367753982543945e+00
-1.929999947547912598e+00,-2.431665658950805664e+00
-3.299999952316284180e+00,-3.308053016662597656e+00
-3.569999933242797852e+00,-3.144050121307373047e+00
-2.430000066757202148e+00,-2.433635234832763672e+00
-4.328000068664550781e+00,-4.199773311614990234e+00
1.580000042915344238e+00,9.426561594009399414e-01
-4.260000228881835938e+00,-4.001743316650390625e+00
-2.670000076293945312e+00,-2.434579133987426758e+00
-5.280000209808349609e+00,-5.162868499755859375e+00
-7.250000000000000000e+00,-6.862178325653076172e+00
-3.536000013351440430e+00,-3.335639953613281250e+00
-1.600999951362609863e+00,-1.972108364105224609e+00
0.000000000000000000e+00,-1.232459694147109985e-01
-4.314000129699707031e+00,-4.067209243774414062e+00
-2.589999914169311523e+00,-2.364409446716308594e+00
-7.799999713897705078e-01,-1.184302687644958496e+00
-3.000000000000000000e+00,-3.192662239074707031e+00
-2.563999891281127930e+00,-2.286712884902954102e+00
5.099999904632568359e-01,4.462257027626037598e-01
-1.240000009536743164e+00,-1.157637238502502441e+00
-4.030000209808349609e+00,-3.765362977981567383e+00
-2.460000038146972656e+00,-2.296456336975097656e+00
-2.890000104904174805e+00,-2.834050178527832031e+00
-4.559999942779541016e+00,-4.369736671447753906e+00
7.400000095367431641e-01,4.199376106262207031e-01
-4.570000171661376953e+00,-4.188241481781005859e+00
-4.889999866485595703e+00,-4.837538719177246094e+00
-3.390000104904174805e+00,-2.680777072906494141e+00
-2.420000076293945312e+00,-1.785600781440734863e+00
-2.199999988079071045e-01,2.490492612123489380e-01
-9.000000357627868652e-02,1.238349229097366333e-01
-3.079999923706054688e+00,-2.580258846282958984e+00
-3.099999904632568359e+00,-3.054651021957397461e+00
-1.710000038146972656e+00,-2.093104839324951172e+00
-4.110000133514404297e+00,-4.025458335876464844e+00
-7.699999809265136719e-01,-4.774945974349975586e-01
-8.229999542236328125e+00,-8.121981620788574219e+00
-3.170000076293945312e+00,-3.146986007690429688e+00
-5.751999855041503906e+00,-5.840977668762207031e+00
-6.299999952316284180e-01,-6.828542947769165039e-01
-3.450000047683715820e+00,-3.487750291824340820e+00
-5.190000057220458984e+00,-5.203783512115478516e+00
-2.099999904632568359e+00,-2.011935949325561523e+00
1.070000052452087402e+00,6.836805343627929688e-01
-9.999999776482582092e-03,7.853031158447265625e-03
-2.400000095367431641e+00,-2.020547628402709961e+00
-5.506999969482421875e+00,-5.081086635589599609e+00
-1.990000009536743164e+00,-1.854471802711486816e+00
-4.677999973297119141e+00,-5.502506256103515625e+00
-1.379999995231628418e+00,-1.270206212997436523e+00
-2.730000019073486328e+00,-2.474132537841796875e+00
-2.779999971389770508e+00,-2.106298446655273438e+00
-1.250000000000000000e+00,-8.866389989852905273e-01
-6.980000019073486328e+00,-6.574306488037109375e+00
-2.119999885559082031e+00,-1.884374856948852539e+00
9.599999785423278809e-01,6.619599461555480957e-01
-2.059999942779541016e+00,-1.775091886520385742e+00
-2.943000078201293945e+00,-2.686094522476196289e+00
-2.549999952316284180e+00,-2.530962228775024414e+00
-1.340000033378601074e+00,-1.102517127990722656e+00
-3.269999980926513672e+00,-3.607981204986572266e+00
-1.400000005960464478e-01,-3.041625022888183594e-02
-5.670000076293945312e+00,-5.600290775299072266e+00
6.399999856948852539e-01,5.084834694862365723e-01
-2.355999946594238281e+00,-2.295336723327636719e+00
-3.582999944686889648e+00,-2.887239694595336914e+00
2.800000011920928955e-01,1.786765605211257935e-01
-2.899999916553497314e-01,-1.433403939008712769e-01
-3.589999914169311523e+00,-3.561068534851074219e+00
-4.159999847412109375e+00,-3.810471057891845703e+00
1.100000023841857910e+00,8.264356851577758789e-01
-2.960000038146972656e+00,-2.902124166488647461e+00
-4.380000114440917969e+00,-4.476419925689697266e+00
-7.321000099182128906e+00,-7.326669216156005859e+00
-2.420000076293945312e+00,-2.070343255996704102e+00
-6.019999980926513672e+00,-6.116691112518310547e+00
-8.560000419616699219e+00,-8.028695106506347656e+00
-8.299999833106994629e-01,-1.053142905235290527e+00
-4.599999904632568359e+00,-4.671400547027587891e+00
-2.549999952316284180e+00,-2.480543613433837891e+00
-1.340000033378601074e+00,-9.404126405715942383e-01
-4.804999828338623047e+00,-4.533038139343261719e+00
-1.169999957084655762e+00,-1.446028232574462891e+00
-5.696000099182128906e+00,-5.002698421478271484e+00
-1.340000033378601074e+00,-1.333139657974243164e+00
-4.553999900817871094e+00,-3.873495101928710938e+00
-8.600000381469726562e+00,-7.654099941253662109e+00
-3.190000057220458984e+00,-3.093957662582397461e+00
-1.600000023841857910e+00,-1.494093894958496094e+00
-3.150000095367431641e+00,-3.072301387786865234e+00
5.999999865889549255e-02,5.782653689384460449e-01
-2.920000076293945312e+00,-2.773107290267944336e+00
-2.420000076293945312e+00,-2.248430490493774414e+00
-3.671999931335449219e+00,-3.320909738540649414e+00
-5.269999980926513672e+00,-4.710224628448486328e+00
-2.349999904632568359e+00,-1.986051082611083984e+00
-1.889999985694885254e+00,-1.962254285812377930e+00
-1.230000019073486328e+00,-1.219341278076171875e+00
-3.150000095367431641e+00,-3.267023563385009766e+00
