-5.469999790191650391e+00,-4.528121471405029297e+00,1.415157437324523926e+00,2.030519723892211914e+00,-4.484546780586242676e-01,5.511704683303833008e-01,-8.291097879409790039e-01,2.202969551086425781e+00,3.709963798522949219e+00,-5.320219993591308594e-01,-8.808895349502563477e-01,1.486327350139617920e-01,1.431890130043029785e+00,2.813103795051574707e-01,6.025968194007873535e-01,1.539183557033538818e-01,-2.824002802371978760e-01,5.013639330863952637e-01,-6.423283815383911133e-01,-7.176206707954406738e-01,1.342901289463043213e-01,6.574072241783142090e-01,-2.598060108721256256e-02,-5.050165653228759766e-01,2.415819168090820312e+00
7.200000286102294922e-01,5.494209527969360352e-01,-7.521535754203796387e-01,-6.271556764841079712e-02,-4.484546780586242676e-01,-5.238111019134521484e-01,-8.291097879409790039e-01,-5.726590156555175781e-01,-3.019887506961822510e-01,1.157675504684448242e+00,-8.808895349502563477e-01,1.637058854103088379e-01,-8.004697561264038086e-01,-5.380185842514038086e-01,-5.876803994178771973e-01,4.907752573490142822e-02,-2.824002802371978760e-01,8.564599603414535522e-02,-6.423283815383911133e-01,-7.176206707954406738e-01,-1.034618854522705078e+00,-2.266954630613327026e-01,-2.598060108721256256e-02,6.824041008949279785e-01,-3.164614439010620117e-01
-2.999999932944774628e-02,-3.632504492998123169e-03,-6.850727200508117676e-01,-6.271556764841079712e-02,-4.484546780586242676e-01,-5.238111019134521484e-01,-8.291097879409790039e-01,-4.736900627613067627e-01,-3.019887506961822510e-01,1.157675504684448242e+00,-8.808895349502563477e-01,4.529519379138946533e-01,-6.876806616783142090e-01,-5.269801616668701172e-01,-8.850872516632080078e-01,-2.028643488883972168e-01,-2.824002802371978760e-01,6.236338615417480469e-01,-6.423283815383911133e-01,-7.176206707954406738e-01,-5.163377523422241211e-01,-7.239666581153869629e-01,5.136914849281311035e-01,5.040073394775390625e-01,-3.164614439010620117e-01
1.000000000000000000e+00,-3.721578717231750488e-01,-6.398565769195556641e-01,3.091497421264648438e-01,-4.484546780586242676e-01,-5.238111019134521484e-01,-8.291097879409790039e-01,-4.826872348785400391e-01,2.711473405361175537e-01,1.157675504684448242e+00,-8.808895349502563477e-01,-6.712123751640319824e-01,-7.431938648223876953e-01,-7.088403701782226562e-01,-8.302723765373229980e-01,-3.673786818981170654e-01,-2.824002802371978760e-01,5.747258663177490234e-01,-6.423283815383911133e-01,-7.176206707954406738e-01,-6.719524860382080078e-01,1.228482604026794434e+00,-6.316423416137695312e-01,-2.473825961351394653e-01,2.299946695566177368e-01
-1.299999952316284180e+00,-1.231711745262145996e+00,3.149401843547821045e-01,-1.928478330373764038e-01,-4.484546780586242676e-01,-5.238111019134521484e-01,-8.291097879409790039e-01,5.857273340225219727e-01,-3.019887506961822510e-01,-5.320219993591308594e-01,-8.808895349502563477e-01,1.852759838104248047e+00,2.341562807559967041e-01,4.682908952236175537e-01,-5.467891097068786621e-01,2.826114296913146973e-01,-2.824002802371978760e-01,2.690509557723999023e-01,-6.423283815383911133e-01,-7.176206707954406738e-01,3.512960970401763916e-01,-2.628154754638671875e-01,1.939859628677368164e+00,1.341183066368103027e+00,-3.164614439010620117e-01
-5.800000190734863281e+00,-5.767308712005615234e+00,1.511563539505004883e+00,1.832026720046997070e+00,-4.484546780586242676e-01,5.511704683303833008e-01,1.240019440650939941e+00,1.248281598091125488e+00,3.709963798522949219e+00,-5.320219993591308594e-01,7.404671311378479004e-01,-6.945675611495971680e-01,1.499319791793823242e+00,7.347851991653442383e-01,2.205328226089477539e+00,-8.796939253807067871e-01,-2.824002802371978760e-01,-2.933909296989440918e-01,6.165546178817749023e-01,1.635752916336059570e+00,5.222258567810058594e-01,1.351701736450195312e+00,-9.124766588211059570e-01,-4.792750477790832520e-01,2.415819168090820312e+00
-3.400000095367431641e+00,-3.246583700180053711e+00,-3.889921605587005615e-01,5.574152946472167969e+00,-4.484546780586242676e-01,-5.238111019134521484e-01,-8.291097879409790039e-01,7.949116230010986328e-01,4.283100128173828125e+00,-5.320219993591308594e-01,5.401903390884399414e-01,-6.848148703575134277e-01,6.598807573318481445e-01,-5.673199892044067383e-01,1.063542515039443970e-01,-1.332893013954162598e+00,-2.824002802371978760e-01,-2.261937379837036133e+00,-6.423283815383911133e-01,-7.176206707954406738e-01,-5.399769544601440430e-01,-1.185117840766906738e+00,-9.124766588211059570e-01,-8.038662075996398926e-01,5.694555759429931641e+00
1.487807035446166992e+00,2.560614585876464844e+00,-1.698529005050659180e+00,1.337441802024841309e+00,-4.484546780586242676e-01,-5.238111019134521484e-01,-8.291097879409790039e-01,-1.499368071556091309e+00,8.442834019660949707e-01,-5.320219993591308594e-01,-4.071962535381317139e-01,-9.468559622764587402e-01,-1.457852721214294434e+00,-1.436811208724975586e+00,-9.464418888092041016e-01,-8.796939253807067871e-01,-2.824002802371978760e-01,-6.107797101140022278e-02,-6.423283815383911133e-01,-7.176206707954406738e-01,-1.155797958374023438e+00,-1.185117840766906738e+00,-9.124766588211059570e-01,-4.792750477790832520e-01,7.764508128166198730e-01
-7.679999828338623047e+00,-8.393189430236816406e+00,1.242696046829223633e+00,-3.546895384788513184e-01,1.839250326156616211e+00,2.397560596466064453e+00,2.274584054946899414e+00,5.448212027549743652e-01,-3.019887506961822510e-01,-5.320219993591308594e-01,1.196476459503173828e+00,-9.468559622764587402e-01,1.107272148132324219e+00,8.786894083023071289e-01,2.496497392654418945e+00,-8.796939253807067871e-01,-2.824002802371978760e-01,-6.107797101140022278e-02,6.054416298866271973e-01,2.812439680099487305e+00,9.544985294342041016e-01,1.219636350870132446e-01,-9.124766588211059570e-01,-4.792750477790832520e-01,-3.164614439010620117e-01
-1.698969960212707520e+00,-1.585314869880676270e+00,2.357484698295593262e-01,-6.271556764841079712e-02,-4.484546780586242676e-01,-5.238111019134521484e-01,2.054548561573028564e-01,1.007546577602624893e-02,-3.019887506961822510e-01,1.157675504684448242e+00,4.925625622272491455e-01,4.745419323444366455e-01,8.075408637523651123e-02,3.270135223865509033e-01,3.244759738445281982e-01,1.334854006767272949e+00,-2.824002802371978760e-01,-5.257038474082946777e-01,3.956842720508575439e-01,4.590661525726318359e-01,3.590729236602783203e-01,9.359059333801269531e-01,4.826851487159729004e-01,-4.792750477790832520e-01,-3.164614439010620117e-01
